booking_id,travel_date,booking_date,lead_time_days,nights_of_stay,ship_name,company,route_type,suite_type,booking_source,package,guest_country,total_cabins,booked_cabins,cycle_occupancy_percentage,passengers_on_booking,total_crew,total_reservation_income_usd,average_daily_guest_spending_usd,satisfaction_score,total_guest_spending_usd,price_category
28072,2019-06-30,2019-05-02,59,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,Direct,Full Board,Canada,2732,1,100.0,2,1500,3348.24,144.66,4.3,2025.24,Medium
28073,2019-06-30,2019-01-14,167,7,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,All Inclusive,UK,2732,1,100.0,2,1500,3195.36,133.74,4.2,1872.3600000000001,Medium
28074,2019-06-30,2019-04-14,77,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,All Inclusive + EXC,USA,2732,1,100.0,2,1500,3299.52,141.18,4.3,1976.52,Medium
28075,2019-06-30,2019-03-31,91,7,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,All Inclusive,France,2732,1,100.0,1,1500,2226.91,129.13,4.4,903.91,Low
28076,2019-06-30,2019-03-26,96,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,Direct,All Inclusive,Mexico,2732,1,100.0,1,1500,2249.73,132.39,4.3,926.7299999999999,Low
28077,2019-06-30,2019-03-04,118,7,AIDAcosma,AIDA Cruises,Canarias,Suite,Web,Full Board,USA,2732,1,100.0,1,1500,2293.06,138.58,4.3,970.0600000000001,Low
28078,2019-06-30,2019-01-23,158,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive + EXC,USA,2732,1,100.0,1,1500,2242.45,131.35,4.4,919.4499999999999,Low
28079,2019-06-30,2018-11-19,223,7,AIDAcosma,AIDA Cruises,Canarias,Suite,Web,Full Board,USA,2732,1,100.0,1,1500,2329.32,143.76,4.3,1006.3199999999999,Low
28080,2019-06-30,2019-05-02,59,7,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,All Inclusive + EXC,Spain,2732,1,100.0,2,1500,3310.72,141.98,4.4,1987.7199999999998,Medium
28081,2019-07-05,2019-02-11,144,7,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,Direct,All Inclusive,UK,2626,1,89.35,2,2138,3604.16,162.94,4.3,2281.16,Medium
28082,2019-07-05,2019-02-24,131,7,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,Web,Full Board,USA,2626,1,89.35,2,2138,3703.14,170.01,4.3,2380.14,Medium
28083,2019-07-05,2019-04-20,76,7,MSC World Europa,MSC Cruceros,Mediterranean,Interior,Direct,All Inclusive,USA,2626,1,89.35,1,2138,2484.23,165.89,4.5,1161.23,Low
28084,2019-07-05,2019-01-29,157,7,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,Web,All Inclusive + EXC,UK,2626,1,89.35,1,2138,2643.69,188.67,4.5,1320.6899999999998,Medium
28085,2019-07-05,2019-02-07,148,7,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,Direct,All Inclusive + EXC,USA,2626,1,89.35,1,2138,2598.4,182.2,4.6,1275.3999999999999,Medium
28086,2019-07-05,2019-02-23,132,7,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,Web,Full Board + EXC,Spain,2626,1,89.35,1,2138,2551.5,175.5,4.6,1228.5,Low
28087,2019-07-05,2019-03-01,126,7,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,Direct,Full Board + EXC,USA,2626,1,89.35,1,2138,2520.42,171.06,4.4,1197.42,Low
28088,2019-07-05,2019-02-23,132,7,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,Direct,All Inclusive,Spain,2626,1,89.35,1,2138,2628.57,186.51,4.5,1305.57,Medium
28089,2019-07-05,2019-03-24,103,7,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,Web,All Inclusive,Spain,2626,1,89.35,2,2138,3755.5,173.75,4.8,2432.5,Medium
28090,2019-07-05,2019-02-20,135,7,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,B2B,Full Board,USA,2626,1,89.35,2,2138,3798.34,176.81,4.5,2475.34,Medium
28091,2019-07-05,2019-03-19,108,7,MSC World Europa,MSC Cruceros,Mediterranean,Suite,B2B,Full Board,USA,2626,1,89.35,1,2138,2473.52,164.36,4.6,1150.52,Low
28092,2019-07-05,2019-03-07,120,7,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,Web,All Inclusive,USA,2626,1,89.35,2,2138,3699.5,169.75,4.7,2376.5,Medium
28093,2019-07-05,2018-12-22,195,7,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,B2B,All Inclusive,UK,2626,1,89.35,2,2138,3895.92,183.78,4.6,2572.92,Medium
28094,2019-07-05,2019-03-03,124,7,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,Direct,All Inclusive + EXC,USA,2626,2,89.35,4,2138,7584.64,176.38,4.5,4938.639999999999,High
28095,2019-07-05,2019-03-05,122,7,MSC World Europa,MSC Cruceros,Mediterranean,Interior,Web,All Inclusive + EXC,Spain,2626,1,89.35,2,2138,3721.2,171.3,4.4,2398.2000000000003,Medium
28096,2019-07-05,2019-03-20,107,6,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,B2B,All Inclusive + EXC,USA,2805,1,89.64,1,2350,2383.92,208.32,4.8,1249.92,Low
28097,2019-07-05,2019-03-13,114,6,Icon of the Seas,Royal Caribbean,Caribbean,Interior,Web,All Inclusive,Italy,2805,1,89.64,2,2350,3567.36,202.78,4.8,2433.36,Medium
28098,2019-07-05,2019-02-01,154,6,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,B2B,Full Board + EXC,UK,2805,1,89.64,2,2350,3524.76,199.23,4.7,2390.7599999999998,Medium
28099,2019-07-05,2019-02-15,140,6,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,B2B,All Inclusive,Italy,2805,1,89.64,1,2350,2341.86,201.31,4.7,1207.8600000000001,Low
28100,2019-07-05,2019-01-25,161,6,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,Web,Full Board,Spain,2805,2,89.64,2,2350,4668.24,200.02,4.8,2400.2400000000002,High
28101,2019-07-05,2019-02-19,136,6,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,B2B,Full Board,USA,2805,2,89.64,2,2350,4838.28,214.19,4.7,2570.2799999999997,High
28102,2019-07-05,2019-03-09,118,6,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,Web,Full Board,Canada,2805,1,89.64,2,2350,3389.4,187.95,4.8,2255.3999999999996,Medium
28103,2019-07-05,2019-03-23,104,6,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,Web,All Inclusive,Spain,2805,2,89.64,2,2350,4695.12,202.26,4.9,2427.12,High
28104,2019-07-05,2019-01-01,185,6,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,Direct,All Inclusive + EXC,USA,2805,1,89.64,2,2350,3678.96,212.08,4.8,2544.96,Medium
28105,2019-07-05,2019-04-12,84,6,Icon of the Seas,Royal Caribbean,Caribbean,Suite,Direct,Full Board,Germany,2805,1,89.64,1,2350,2299.92,194.32,4.8,1165.92,Low
28106,2019-07-05,2019-02-02,153,6,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,B2B,All Inclusive,USA,2805,1,89.64,1,2350,2355.78,203.63,4.7,1221.78,Low
28107,2019-07-05,2019-03-10,117,6,Icon of the Seas,Royal Caribbean,Caribbean,Suite,B2B,Full Board,Italy,2805,1,89.64,1,2350,2371.74,206.29,5.0,1237.74,Low
28108,2019-07-05,2019-01-31,155,6,Icon of the Seas,Royal Caribbean,Caribbean,Suite,Direct,All Inclusive,USA,2805,1,89.64,1,2350,2259.78,187.63,4.8,1125.78,Low
28109,2019-07-05,2019-05-15,51,6,Icon of the Seas,Royal Caribbean,Caribbean,Interior,B2B,All Inclusive + EXC,Germany,2805,1,89.64,2,2350,3772.8,219.9,4.8,2638.8,Medium
28110,2019-07-05,2019-03-13,114,6,Icon of the Seas,Royal Caribbean,Caribbean,Interior,B2B,All Inclusive,USA,2805,1,89.64,2,2350,3591.24,204.77,4.7,2457.2400000000002,Medium
28111,2019-07-05,2019-03-19,108,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive + EXC,USA,1643,1,96.65,2,1388,4040.48,158.03,4.5,2528.48,High
28112,2019-07-05,2019-03-13,114,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,Full Board,Spain,1643,2,96.65,2,1388,5388.96,147.81,4.4,2364.96,High
28113,2019-07-05,2019-01-08,178,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,Full Board + EXC,USA,1643,1,96.65,2,1388,4009.6,156.1,4.6,2497.6,Medium
28114,2019-07-05,2019-02-24,131,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,Direct,All Inclusive,Spain,1643,1,96.65,1,1388,2697.44,148.18,4.4,1185.44,Medium
28115,2019-07-05,2019-04-30,66,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,Full Board,USA,1643,1,96.65,1,1388,2648.96,142.12,4.7,1136.96,Medium
28116,2019-07-05,2019-02-28,127,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,Full Board,Spain,1643,1,96.65,2,1388,3980.64,154.29,4.4,2468.64,Medium
28117,2019-07-05,2019-05-06,60,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,Full Board + EXC,UK,1643,2,96.65,4,1388,7834.56,150.33,4.6,4810.56,High
28118,2019-07-05,2019-04-01,95,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,USA,1643,1,96.65,1,1388,2848.48,167.06,4.5,1336.48,Medium
28119,2019-07-05,2019-03-25,102,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,Full Board,USA,1643,1,96.65,2,1388,3907.52,149.72,4.6,2395.52,Medium
28120,2019-07-05,2019-01-25,161,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Direct,All Inclusive + EXC,USA,1643,2,96.65,2,1388,5506.08,155.13,4.4,2482.08,High
28121,2019-07-05,2019-02-17,138,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,All Inclusive,USA,1643,1,96.65,1,1388,2698.32,148.29,4.5,1186.32,Medium
28122,2019-07-05,2019-03-15,112,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive + EXC,USA,1643,1,96.65,2,1388,3933.44,151.34,4.4,2421.44,Medium
28123,2019-07-05,2019-03-05,122,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,Web,All Inclusive,Germany,1643,1,96.65,1,1388,2667.84,144.48,4.5,1155.84,Medium
28124,2019-07-05,2019-04-07,89,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive,UK,1643,1,96.65,1,1388,2796.72,160.59,4.6,1284.72,Medium
28125,2019-07-05,2019-02-09,146,8,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,France,1643,1,96.65,2,1388,3928.16,151.01,4.5,2416.16,Medium
28126,2019-07-05,2019-01-06,180,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Direct,Full Board,USA,1250,1,100.0,2,1458,1893.36,221.06,5.0,1326.3600000000001,Low
28127,2019-07-05,2019-04-09,87,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,Full Board,Canada,1250,1,100.0,2,1458,1968.0,233.5,5.0,1401.0,Low
28128,2019-07-05,2019-03-25,102,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Direct,All Inclusive + EXC,Germany,1250,1,100.0,2,1458,1859.82,215.47,5.0,1292.82,Low
28129,2019-07-05,2019-02-22,133,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,Full Board,USA,1250,1,100.0,3,1458,2524.05,217.45,4.8,1957.0499999999997,Low
28130,2019-07-05,2019-03-23,104,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive + EXC,USA,1250,1,100.0,1,1458,1232.4,221.8,4.8,665.4000000000001,Low
28131,2019-07-05,2019-03-22,105,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,Full Board,France,1250,1,100.0,2,1458,1841.34,212.39,4.9,1274.34,Low
28132,2019-07-05,2019-02-22,133,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Web,All Inclusive,Mexico,1250,1,100.0,3,1458,2413.89,205.21,4.8,1846.8899999999999,Low
28133,2019-07-05,2019-01-20,166,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,Full Board,Germany,1250,1,100.0,2,1458,1767.36,200.06,4.7,1200.3600000000001,Low
28134,2019-07-05,2019-04-12,84,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,All Inclusive,Spain,1250,1,100.0,1,1458,1222.41,218.47,5.0,655.41,Low
28135,2019-07-05,2019-04-25,71,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive + EXC,Italy,1250,1,100.0,2,1458,1770.66,200.61,4.9,1203.66,Low
28136,2019-07-05,2019-04-01,95,3,Disney Dream,Disney Cruise Line,Bahamas,Suite,Web,Full Board,USA,1250,1,100.0,1,1458,1200.18,211.06,4.8,633.1800000000001,Low
28137,2019-07-05,2019-04-12,84,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Direct,All Inclusive + EXC,USA,1250,1,100.0,2,1458,1900.02,222.17,4.9,1333.02,Low
28138,2019-07-05,2019-02-24,131,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Direct,All Inclusive,USA,1250,1,100.0,2,1458,1860.6,215.6,5.0,1293.6,Low
28139,2019-07-05,2019-02-25,130,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,Full Board,USA,1250,1,100.0,2,1458,1823.64,209.44,4.9,1256.6399999999999,Low
28140,2019-07-05,2019-03-08,119,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Web,Full Board + EXC,UK,1250,1,100.0,2,1458,1636.32,178.22,4.9,1069.32,Low
28141,2019-07-05,2018-12-29,188,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,B2B,Full Board,USA,2612,2,96.24,6,1688,7264.08,138.78,4.3,4996.08,High
28142,2019-07-05,2019-02-07,148,6,Costa Smeralda,Costa Cruceros,Mediterranean,Suite,B2B,All Inclusive,USA,2612,1,96.24,1,1688,2035.14,150.19,4.2,901.14,Low
28143,2019-07-05,2019-04-26,70,6,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,Web,All Inclusive + EXC,UK,2612,1,96.24,2,1688,2898.84,147.07,4.2,1764.84,Medium
28144,2019-07-05,2019-02-11,144,6,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,Direct,All Inclusive,USA,2612,2,96.24,2,1688,4067.76,149.98,4.2,1799.7599999999998,High
28145,2019-07-05,2019-02-10,145,6,Costa Smeralda,Costa Cruceros,Mediterranean,Suite,B2B,Full Board + EXC,UK,2612,1,96.24,1,1688,2022.96,148.16,4.2,888.96,Low
28146,2019-07-05,2019-02-21,134,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,Direct,Full Board,France,2612,1,96.24,1,1688,2044.98,151.83,4.2,910.98,Low
28147,2019-07-05,2019-03-08,119,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,Web,All Inclusive,Mexico,2612,1,96.24,2,1688,3015.24,156.77,4.4,1881.2400000000002,Medium
28148,2019-07-05,2019-02-22,133,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,Direct,All Inclusive,USA,2612,1,96.24,2,1688,2914.68,148.39,4.1,1780.6799999999998,Medium
28149,2019-07-05,2019-02-11,144,6,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,B2B,Full Board + EXC,Germany,2612,1,96.24,1,1688,1961.1,137.85,4.3,827.0999999999999,Low
28150,2019-07-05,2019-02-03,152,6,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,Web,All Inclusive,USA,2612,2,96.24,4,1688,5969.04,154.21,4.2,3701.04,High
28151,2019-07-05,2019-02-19,136,6,Costa Smeralda,Costa Cruceros,Mediterranean,Suite,Direct,All Inclusive + EXC,France,2612,1,96.24,1,1688,1999.08,144.18,4.2,865.08,Low
28152,2019-07-05,2019-01-10,176,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,Direct,Full Board + EXC,Canada,2612,1,96.24,2,1688,2971.56,153.13,4.1,1837.56,Medium
28153,2019-07-05,2019-01-25,161,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,B2B,Full Board,USA,2612,1,96.24,1,1688,2031.0,149.5,4.2,897.0,Low
28154,2019-07-05,2019-04-01,95,6,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,B2B,All Inclusive,USA,2612,1,96.24,1,1688,2042.52,151.42,4.1,908.52,Low
28155,2019-07-05,2019-02-23,132,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,B2B,Full Board + EXC,USA,2612,1,96.24,3,1688,3936.42,155.69,4.1,2802.42,Medium
28156,2019-07-05,2019-01-30,156,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,Full Board,USA,1646,1,90.39,2,1416,4876.02,176.39,4.8,3175.0199999999995,High
28157,2019-07-05,2019-04-03,93,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Direct,All Inclusive,Italy,1646,1,90.39,1,1416,3263.13,173.57,4.7,1562.1299999999999,Medium
28158,2019-07-05,2019-05-11,55,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Direct,All Inclusive,Spain,1646,1,90.39,2,1416,5206.86,194.77,4.6,3505.86,High
28159,2019-07-05,2018-12-26,191,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Direct,All Inclusive,USA,1646,2,90.39,4,1416,9719.28,175.48,4.6,6317.28,High
28160,2019-07-05,2019-02-22,133,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive,USA,1646,2,90.39,4,1416,9549.0,170.75,4.7,6147.0,High
28161,2019-07-05,2019-03-19,108,9,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,All Inclusive + EXC,Italy,1646,1,90.39,2,1416,5121.72,190.04,4.7,3420.72,High
28162,2019-07-05,2019-01-31,155,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive,USA,1646,1,90.39,1,1416,3424.41,191.49,4.5,1723.41,Medium
28163,2019-07-05,2019-02-14,141,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,Full Board + EXC,Mexico,1646,1,90.39,2,1416,5000.58,183.31,4.7,3299.58,High
28164,2019-07-05,2019-04-01,95,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Direct,Full Board + EXC,Mexico,1646,1,90.39,1,1416,3492.72,199.08,4.7,1791.72,Medium
28165,2019-07-05,2019-02-18,137,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive + EXC,Germany,1646,1,90.39,2,1416,5027.22,184.79,4.8,3326.22,High
28166,2019-07-05,2019-01-23,163,9,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,Direct,Full Board,UK,1646,1,90.39,3,1416,6747.57,186.91,4.7,5046.57,High
28167,2019-07-05,2019-01-28,158,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive,UK,1646,1,90.39,1,1416,3256.83,172.87,4.9,1555.83,Medium
28168,2019-07-05,2019-01-11,175,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive,UK,1646,2,90.39,2,1416,6643.08,180.06,4.9,3241.08,High
28169,2019-07-05,2019-02-19,136,9,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive,UK,1646,1,90.39,2,1416,4761.9,170.05,4.7,3060.9,High
28170,2019-07-05,2019-02-10,145,9,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,Web,Full Board,Germany,1646,1,90.39,1,1416,3366.54,185.06,4.7,1665.54,Medium
28171,2019-07-05,2018-11-17,230,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Direct,All Inclusive,UK,1347,2,99.02,2,1253,11871.16,234.97,4.7,6579.16,High
28172,2019-07-05,2019-04-04,92,14,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,B2B,All Inclusive + EXC,Spain,1347,1,99.02,2,1253,9100.0,230.5,4.7,6454.0,High
28173,2019-07-05,2019-02-20,135,14,Queen Mary 2,Cunard Line,Transatlantic,Interior,B2B,All Inclusive,Canada,1347,1,99.02,2,1253,9317.56,238.27,4.9,6671.56,High
28174,2019-07-05,2019-03-04,123,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Web,Full Board,USA,1347,2,99.02,4,1253,17407.6,216.35,4.9,12115.6,High
28175,2019-07-05,2019-01-21,165,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,B2B,All Inclusive,Germany,1347,1,99.02,2,1253,9332.96,238.82,4.9,6686.96,High
28176,2019-07-05,2019-03-25,102,14,Queen Mary 2,Cunard Line,Transatlantic,Interior,Direct,All Inclusive,Mexico,1347,1,99.02,1,1253,5789.7,224.55,4.8,3143.7000000000003,High
28177,2019-07-05,2019-03-09,118,14,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,Direct,Full Board,USA,1347,1,99.02,2,1253,9170.84,233.03,4.8,6524.84,High
28178,2019-07-05,2019-02-02,153,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,B2B,All Inclusive,Spain,1347,1,99.02,1,1253,5691.28,217.52,4.9,3045.28,High
28179,2019-07-05,2019-02-14,141,14,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,Web,All Inclusive,Canada,1347,1,99.02,2,1253,9848.44,257.23,4.6,7202.4400000000005,High
28180,2019-07-05,2019-04-01,95,14,Queen Mary 2,Cunard Line,Transatlantic,Interior,Direct,Full Board,Italy,1347,1,99.02,2,1253,9224.04,234.93,5.0,6578.04,High
28181,2019-07-05,2019-03-04,123,14,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,B2B,All Inclusive,Spain,1347,1,99.02,2,1253,9126.6,231.45,4.9,6480.599999999999,High
28182,2019-07-05,2018-12-31,186,14,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,B2B,All Inclusive,USA,1347,1,99.02,1,1253,5755.54,222.11,5.0,3109.54,High
28183,2019-07-05,2019-04-24,72,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Web,All Inclusive + EXC,France,1347,1,99.02,2,1253,10172.12,268.79,4.8,7526.120000000001,High
28184,2019-07-05,2019-03-04,123,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,B2B,All Inclusive,Spain,1347,1,99.02,1,1253,5581.66,209.69,5.0,2935.66,High
28185,2019-07-05,2019-01-23,163,14,Queen Mary 2,Cunard Line,Transatlantic,Balcony,B2B,Full Board,Germany,1347,1,99.02,1,1253,6301.4,261.1,4.7,3655.4000000000005,High
28186,2019-07-05,2019-02-10,145,6,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,All Inclusive,USA,2732,1,100.0,2,1500,2784.96,137.58,4.3,1650.96,Medium
28187,2019-07-05,2019-03-06,121,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,All Inclusive,Mexico,2732,1,100.0,1,1500,1980.72,141.12,4.4,846.72,Low
28188,2019-07-05,2019-01-27,159,6,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,All Inclusive,UK,2732,1,100.0,2,1500,2840.28,142.19,4.2,1706.28,Medium
28189,2019-07-05,2019-03-27,100,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,Full Board,France,2732,1,100.0,2,1500,2842.32,142.36,4.2,1708.3200000000002,Medium
28190,2019-07-05,2019-04-15,81,6,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,All Inclusive,USA,2732,2,100.0,2,1500,3988.68,143.39,4.2,1720.6799999999998,Medium
28191,2019-07-05,2019-02-12,143,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,B2B,All Inclusive + EXC,Canada,2732,1,100.0,1,1500,2017.32,147.22,4.2,883.3199999999999,Low
28192,2019-07-05,2019-05-23,43,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,All Inclusive + EXC,USA,2732,2,100.0,4,1500,5425.68,131.57,4.3,3157.68,High
28193,2019-07-05,2019-03-02,125,6,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,All Inclusive + EXC,France,2732,1,100.0,2,1500,2872.68,144.89,4.1,1738.6799999999998,Medium
28194,2019-07-05,2019-02-15,140,6,AIDAcosma,AIDA Cruises,Canarias,Suite,Direct,All Inclusive + EXC,Canada,2732,1,100.0,1,1500,1911.6,129.6,4.2,777.5999999999999,Low
28195,2019-07-05,2019-02-12,143,6,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive,Mexico,2732,1,100.0,2,1500,2798.04,138.67,4.3,1664.04,Medium
28196,2019-07-05,2019-05-01,65,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,Direct,Full Board,Germany,2732,1,100.0,1,1500,2020.92,147.82,4.2,886.92,Low
28197,2019-07-05,2019-02-12,143,6,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,Full Board + EXC,USA,2732,1,100.0,2,1500,2683.44,129.12,4.4,1549.44,Medium
28198,2019-07-05,2019-04-13,83,6,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,Full Board,USA,2732,1,100.0,1,1500,1959.54,137.59,4.0,825.54,Low
28199,2019-07-05,2019-04-26,70,6,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive + EXC,UK,2732,2,100.0,4,1500,5404.32,130.68,4.3,3136.32,High
28200,2019-07-05,2019-03-24,103,6,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,All Inclusive + EXC,Germany,2732,1,100.0,2,1500,2717.88,131.99,4.3,1583.88,Medium
28201,2019-07-06,2019-05-21,46,6,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,Direct,Full Board + EXC,Spain,2626,1,89.61,1,2138,2116.56,163.76,4.6,982.56,Low
28202,2019-07-06,2019-03-02,126,6,MSC World Europa,MSC Cruceros,Mediterranean,Interior,B2B,All Inclusive,UK,2626,1,89.61,1,2138,2124.24,165.04,4.5,990.24,Low
28203,2019-07-06,2018-12-27,191,6,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,Web,All Inclusive + EXC,Spain,2626,1,89.61,1,2138,2206.14,178.69,4.6,1072.1399999999999,Low
28204,2019-07-06,2019-03-20,108,6,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,Web,All Inclusive,Spain,2626,1,89.61,2,2138,3018.0,157.0,4.7,1884.0,Medium
28205,2019-07-06,2019-02-14,142,6,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,Web,All Inclusive + EXC,UK,2626,1,89.61,1,2138,2153.64,169.94,4.5,1019.64,Low
28206,2019-07-06,2019-02-19,137,6,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,B2B,Full Board + EXC,Spain,2626,1,89.61,1,2138,2036.16,150.36,4.8,902.1600000000001,Low
28207,2019-07-06,2019-02-18,138,6,MSC World Europa,MSC Cruceros,Mediterranean,Interior,B2B,All Inclusive + EXC,Spain,2626,2,89.61,2,2138,4409.16,178.43,4.4,2141.16,High
28208,2019-07-06,2018-12-25,193,6,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,Web,All Inclusive,France,2626,1,89.61,1,2138,2132.58,166.43,4.4,998.58,Low
