booking_id,travel_date,booking_date,lead_time_days,nights_of_stay,ship_name,company,route_type,suite_type,booking_source,package,guest_country,total_cabins,booked_cabins,cycle_occupancy_percentage,passengers_on_booking,total_crew,total_reservation_income_usd,average_daily_guest_spending_usd,satisfaction_score
45258,2020-05-31,2020-02-14,107,6,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,Direct,Full Board + EXC,Germany,2805,1,84.72,2,2350,3648.96,214.08,4.8
45259,2020-05-31,2020-02-14,107,6,Icon of the Seas,Royal Caribbean,Caribbean,Interior,B2B,Full Board + EXC,UK,2805,1,84.72,1,2350,2156.82,179.47,4.7
45260,2020-05-31,2020-03-01,91,6,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,Direct,Full Board + EXC,Germany,2805,1,84.72,2,2350,3287.88,183.99,4.7
45261,2020-05-31,2020-02-21,100,6,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,Web,All Inclusive,Canada,2805,1,84.72,1,2350,2349.54,211.59,4.8
45262,2020-05-31,2020-03-10,82,6,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,Direct,All Inclusive,UK,2805,2,84.72,2,2350,4547.28,198.94,4.7
45263,2020-05-31,2020-01-20,132,6,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,Web,Full Board,Spain,2805,2,84.72,2,2350,4438.08,189.84,4.8
45264,2020-05-31,2020-04-05,56,6,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,Web,All Inclusive,Germany,2805,1,84.72,2,2350,3321.24,186.77,4.7
45265,2020-05-31,2020-03-21,71,6,Icon of the Seas,Royal Caribbean,Caribbean,Interior,B2B,Full Board + EXC,France,2805,2,84.72,2,2350,4555.8,199.65,4.7
45266,2020-05-31,2020-02-23,98,6,Icon of the Seas,Royal Caribbean,Caribbean,Interior,Direct,All Inclusive,USA,2805,1,84.72,2,2350,3405.0,193.75,4.7
45267,2020-05-31,2020-02-12,109,6,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,B2B,Full Board,Italy,2805,1,84.72,1,2350,2253.42,195.57,4.8
45268,2020-05-31,2020-02-16,105,6,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,B2B,All Inclusive + EXC,Germany,2805,1,84.72,2,2350,3536.16,204.68,4.8
45269,2020-05-31,2020-03-20,72,6,Icon of the Seas,Royal Caribbean,Caribbean,Interior,Direct,Full Board,USA,2805,1,84.72,1,2350,2233.14,192.19,4.8
45270,2020-05-31,2020-04-23,38,6,Icon of the Seas,Royal Caribbean,Caribbean,Interior,B2B,Full Board,UK,2805,1,84.72,2,2350,3403.56,193.63,5.0
45271,2020-05-31,2020-03-04,88,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,All Inclusive,Germany,1643,1,94.48,1,1388,2852.01,136.89,4.5
45272,2020-05-31,2020-03-04,88,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,Full Board,Spain,1643,1,94.48,2,1388,4330.26,150.57,4.3
45273,2020-05-31,2020-02-29,92,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,Full Board + EXC,USA,1643,1,94.48,1,1388,2826.36,134.04,4.2
45274,2020-05-31,2020-03-06,86,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,B2B,Full Board,Spain,1643,1,94.48,1,1388,2873.52,139.28,4.5
45275,2020-05-31,2020-03-01,91,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,B2B,Full Board,USA,1643,1,94.48,1,1388,2906.01,142.89,4.5
45276,2020-05-31,2020-05-26,5,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive + EXC,Spain,1643,1,94.48,2,1388,4270.68,147.26,4.7
45277,2020-05-31,2020-04-29,32,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,All Inclusive,USA,1643,2,94.48,2,1388,5737.5,138.75,4.2
45278,2020-05-31,2020-04-07,54,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,Full Board,Spain,1643,1,94.48,2,1388,4162.68,141.26,4.6
45279,2020-05-31,2020-04-19,42,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,Full Board,USA,1643,2,94.48,2,1388,5713.02,137.39,4.5
45280,2020-05-31,2020-03-18,74,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,All Inclusive + EXC,USA,1643,1,94.48,1,1388,2936.52,146.28,4.4
45281,2020-05-31,2020-01-29,123,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive + EXC,Mexico,1643,1,94.48,1,1388,2876.58,139.62,4.5
45282,2020-05-31,2020-04-16,45,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,Full Board,USA,1643,2,94.48,2,1388,5852.16,145.12,4.5
45283,2020-05-31,2020-03-16,76,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,Mexico,1643,1,94.48,1,1388,2834.28,134.92,4.5
45284,2020-05-31,2020-03-17,75,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,Mexico,1643,1,94.48,2,1388,4385.7,153.65,4.6
45285,2020-05-31,2020-03-04,88,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,All Inclusive,Canada,1643,1,94.48,1,1388,3007.35,154.15,4.7
45286,2020-05-31,2020-05-02,29,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,Full Board + EXC,Spain,1250,1,93.87,2,1458,1732.14,198.69,4.7
45287,2020-05-31,2020-03-12,80,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Direct,Full Board,Mexico,1250,2,93.87,2,1458,2330.58,208.43,5.0
45288,2020-05-31,2020-02-21,100,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board,Spain,1250,1,93.87,2,1458,1734.3,199.05,4.8
45289,2020-05-31,2020-03-31,61,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Web,Full Board + EXC,Italy,1250,1,93.87,2,1458,1658.04,186.34,4.8
45290,2020-05-31,2020-03-09,83,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,Web,All Inclusive,USA,1250,1,93.87,1,1458,1161.87,207.29,4.9
45291,2020-05-31,2020-01-11,141,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,All Inclusive + EXC,USA,1250,1,93.87,1,1458,1129.08,196.36,4.8
45292,2020-05-31,2020-04-27,34,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board,Canada,1250,1,93.87,1,1458,1198.11,219.37,4.7
45293,2020-05-31,2020-01-29,123,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,Full Board,USA,1250,2,93.87,4,1458,3738.6,221.55,4.8
45294,2020-05-31,2020-03-13,79,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,All Inclusive,Spain,1250,1,93.87,1,1458,1197.21,219.07,4.9
45295,2020-05-31,2020-04-26,35,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,All Inclusive + EXC,USA,1250,2,93.87,2,1458,2376.06,216.01,4.9
45296,2020-05-31,2020-05-05,26,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,Full Board + EXC,Spain,1250,2,93.87,2,1458,2408.34,221.39,5.0
45297,2020-05-31,2020-04-25,36,3,Disney Dream,Disney Cruise Line,Bahamas,Interior,B2B,All Inclusive,Italy,1250,2,93.87,2,1458,2283.24,200.54,5.0
45298,2020-05-31,2020-03-30,62,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,B2B,All Inclusive + EXC,Germany,1250,2,93.87,4,1458,3286.44,183.87,4.4
45299,2020-05-31,2020-02-01,120,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,All Inclusive + EXC,France,1250,1,93.87,1,1458,1201.44,220.48,4.9
45300,2020-05-31,2020-04-03,58,3,Disney Dream,Disney Cruise Line,Bahamas,Oceanview,Direct,All Inclusive,USA,1250,1,93.87,2,1458,1605.48,177.58,4.9
45301,2020-05-31,2020-01-06,146,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,B2B,All Inclusive + EXC,USA,2612,2,92.06,4,1688,5508.24,139.51,4.0
45302,2020-05-31,2020-04-30,31,6,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,B2B,All Inclusive,Spain,2612,1,92.06,1,1688,1909.56,138.26,4.2
45303,2020-05-31,2020-03-22,70,6,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,Web,Full Board,USA,2612,1,92.06,2,1688,2713.08,136.09,4.1
45304,2020-05-31,2020-04-11,50,6,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,Direct,All Inclusive + EXC,Canada,2612,1,92.06,1,1688,1916.28,139.38,4.2
45305,2020-05-31,2020-02-23,98,6,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,Direct,Full Board,Italy,2612,1,92.06,2,1688,2666.16,132.18,4.1
45306,2020-05-31,2020-02-26,95,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,Web,All Inclusive,USA,2612,1,92.06,2,1688,2712.6,136.05,4.1
45307,2020-05-31,2020-03-24,68,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,Web,All Inclusive,USA,2612,1,92.06,1,1688,1898.76,136.46,4.3
45308,2020-05-31,2019-12-31,152,6,Costa Smeralda,Costa Cruceros,Mediterranean,Balcony,Direct,All Inclusive,Spain,2612,1,92.06,1,1688,1872.3,132.05,4.2
45309,2020-05-31,2020-04-30,31,6,Costa Smeralda,Costa Cruceros,Mediterranean,Suite,Direct,All Inclusive,USA,2612,1,92.06,1,1688,1941.48,143.58,4.2
45310,2020-05-31,2020-02-16,105,6,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,Web,Full Board,USA,2612,1,92.06,2,1688,2847.24,147.27,4.2
45311,2020-05-31,2020-01-22,130,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,Direct,Full Board,Canada,2612,1,92.06,2,1688,2629.32,129.11,4.3
45312,2020-05-31,2020-02-09,112,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,Web,Full Board,UK,2612,2,92.06,2,1688,3859.68,141.64,4.3
45313,2020-05-31,2020-03-04,88,6,Costa Smeralda,Costa Cruceros,Mediterranean,Suite,Direct,All Inclusive,USA,2612,1,92.06,1,1688,1929.84,141.64,4.1
45314,2020-05-31,2020-03-02,90,6,Costa Smeralda,Costa Cruceros,Mediterranean,Oceanview,B2B,Full Board,Spain,2612,1,92.06,1,1688,1929.0,141.5,4.1
45315,2020-05-31,2020-03-30,62,6,Costa Smeralda,Costa Cruceros,Mediterranean,Interior,B2B,All Inclusive + EXC,Spain,2612,2,92.06,2,1688,3928.2,147.35,4.2
45316,2020-05-31,2020-02-11,110,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,Full Board,USA,1646,1,99.68,2,1416,5239.6,171.98,4.6
45317,2020-05-31,2020-04-06,55,10,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,B2B,All Inclusive + EXC,Germany,1646,1,99.68,1,1416,3505.3,170.53,4.8
45318,2020-05-31,2020-01-05,147,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive + EXC,USA,1646,1,99.68,2,1416,5260.6,173.03,4.8
45319,2020-05-31,2020-03-12,80,10,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,Web,All Inclusive + EXC,Spain,1646,1,99.68,2,1416,5230.8,171.54,4.6
45320,2020-05-31,2020-02-11,110,10,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,All Inclusive + EXC,USA,1646,1,99.68,2,1416,5639.6,191.98,4.8
45321,2020-05-31,2020-03-19,73,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,Full Board + EXC,USA,1646,1,99.68,1,1416,3567.1,176.71,4.9
45322,2020-05-31,2020-02-29,92,10,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,Full Board,USA,1646,1,99.68,1,1416,3533.4,173.34,4.5
45323,2020-05-31,2020-02-29,92,10,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,All Inclusive,UK,1646,1,99.68,2,1416,5355.0,177.75,4.7
45324,2020-05-31,2020-03-21,71,10,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Web,Full Board,Italy,1646,1,99.68,1,1416,3527.8,172.78,4.8
45325,2020-05-31,2020-02-07,114,10,Celebrity Beyond,Celebrity Cruises,Alaska,Oceanview,B2B,Full Board,Mexico,1646,1,99.68,2,1416,5604.0,190.2,4.7
45326,2020-05-31,2020-02-20,101,10,Celebrity Beyond,Celebrity Cruises,Alaska,Suite,Web,Full Board + EXC,USA,1646,1,99.68,2,1416,5454.4,182.72,4.7
45327,2020-05-31,2020-02-04,117,10,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,Direct,Full Board,USA,1646,2,99.68,4,1416,10463.2,171.58,4.6
45328,2020-05-31,2020-03-14,78,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,B2B,All Inclusive,Germany,1646,1,99.68,1,1416,3543.1,174.31,4.9
45329,2020-05-31,2020-05-17,14,10,Celebrity Beyond,Celebrity Cruises,Alaska,Interior,Web,All Inclusive,Italy,1646,1,99.68,1,1416,3611.2,181.12,4.8
45330,2020-05-31,2020-01-12,140,10,Celebrity Beyond,Celebrity Cruises,Alaska,Balcony,B2B,All Inclusive + EXC,Italy,1646,1,99.68,2,1416,5586.8,189.34,4.7
45331,2020-05-31,2020-04-30,31,13,Queen Mary 2,Cunard Line,Transatlantic,Suite,B2B,Full Board,USA,1347,1,95.26,1,1253,5188.82,219.14,4.7
45332,2020-05-31,2020-03-19,73,13,Queen Mary 2,Cunard Line,Transatlantic,Balcony,B2B,All Inclusive + EXC,Canada,1347,1,95.26,1,1253,5211.96,220.92,4.9
45333,2020-05-31,2020-03-11,81,13,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,B2B,Full Board,France,1347,1,95.26,2,1253,7913.36,214.36,4.9
45334,2020-05-31,2020-03-01,91,13,Queen Mary 2,Cunard Line,Transatlantic,Suite,B2B,Full Board + EXC,USA,1347,1,95.26,2,1253,8434.4,234.4,4.6
45335,2020-05-31,2020-01-17,135,13,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Direct,All Inclusive + EXC,UK,1347,1,95.26,1,1253,5217.42,221.34,4.8
45336,2020-05-31,2020-03-10,82,13,Queen Mary 2,Cunard Line,Transatlantic,Suite,B2B,Full Board + EXC,UK,1347,1,95.26,1,1253,5039.58,207.66,4.8
45337,2020-05-31,2020-02-21,100,13,Queen Mary 2,Cunard Line,Transatlantic,Interior,B2B,Full Board + EXC,Spain,1347,2,95.26,4,1253,16084.12,219.31,4.7
45338,2020-05-31,2020-03-15,77,13,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Direct,All Inclusive,Spain,1347,1,95.26,2,1253,8381.36,232.36,4.9
45339,2020-05-31,2020-04-13,48,13,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Direct,All Inclusive,Spain,1347,2,95.26,2,1253,10316.8,216.8,4.8
45340,2020-05-31,2020-02-03,118,13,Queen Mary 2,Cunard Line,Transatlantic,Balcony,Direct,Full Board + EXC,Spain,1347,1,95.26,2,1253,7984.86,217.11,4.6
45341,2020-05-31,2020-03-28,64,13,Queen Mary 2,Cunard Line,Transatlantic,Interior,Direct,All Inclusive,Germany,1347,1,95.26,1,1253,5258.89,224.53,4.9
45342,2020-05-31,2020-03-04,88,13,Queen Mary 2,Cunard Line,Transatlantic,Interior,B2B,Full Board + EXC,USA,1347,2,95.26,4,1253,16798.6,233.05,4.8
45343,2020-05-31,2020-03-23,69,13,Queen Mary 2,Cunard Line,Transatlantic,Oceanview,B2B,All Inclusive,UK,1347,1,95.26,1,1253,5396.69,235.13,4.9
45344,2020-05-31,2020-03-14,78,13,Queen Mary 2,Cunard Line,Transatlantic,Interior,B2B,All Inclusive,Spain,1347,1,95.26,2,1253,7917.26,214.51,4.5
45345,2020-05-31,2020-02-08,113,13,Queen Mary 2,Cunard Line,Transatlantic,Suite,B2B,All Inclusive + EXC,Germany,1347,1,95.26,2,1253,8075.08,220.58,4.9
45346,2020-05-31,2020-04-08,53,7,AIDAcosma,AIDA Cruises,Canarias,Suite,Direct,All Inclusive,Mexico,2732,1,98.13,2,1500,3071.46,129.39,4.5
45347,2020-05-31,2020-03-25,67,7,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,All Inclusive + EXC,UK,2732,1,98.13,1,1500,2173.36,130.48,4.2
45348,2020-05-31,2020-04-04,57,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,All Inclusive,USA,2732,1,98.13,2,1500,2983.96,123.14,4.4
45349,2020-05-31,2020-03-29,63,7,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,All Inclusive,Spain,2732,1,98.13,1,1500,2292.99,147.57,4.4
45350,2020-05-31,2020-03-01,91,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,All Inclusive + EXC,Canada,2732,2,98.13,4,1500,5834.92,118.39,4.2
45351,2020-05-31,2020-04-02,59,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,Direct,Full Board,Mexico,2732,1,98.13,2,1500,3060.82,128.63,4.4
45352,2020-05-31,2020-02-19,102,7,AIDAcosma,AIDA Cruises,Canarias,Suite,B2B,Full Board + EXC,Mexico,2732,1,98.13,1,1500,2083.83,117.69,4.3
45353,2020-05-31,2020-03-23,69,7,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,All Inclusive,Germany,2732,1,98.13,2,1500,3049.2,127.8,4.3
45354,2020-05-31,2020-01-09,143,7,AIDAcosma,AIDA Cruises,Canarias,Interior,Web,Full Board,Canada,2732,1,98.13,1,1500,2195.55,133.65,4.3
45355,2020-05-31,2020-01-12,140,7,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive + EXC,UK,2732,1,98.13,2,1500,3117.94,132.71,4.2
45356,2020-05-31,2020-03-19,73,7,AIDAcosma,AIDA Cruises,Canarias,Balcony,Web,Full Board,USA,2732,1,98.13,2,1500,3036.18,126.87,4.2
45357,2020-05-31,2020-03-06,86,7,AIDAcosma,AIDA Cruises,Canarias,Oceanview,Web,Full Board,Italy,2732,1,98.13,1,1500,2176.93,130.99,4.0
45358,2020-05-31,2020-03-13,79,7,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,All Inclusive,Mexico,2732,1,98.13,1,1500,2190.02,132.86,4.4
45359,2020-05-31,2020-03-23,69,7,AIDAcosma,AIDA Cruises,Canarias,Interior,B2B,All Inclusive + EXC,USA,2732,1,98.13,2,1500,2990.26,123.59,4.2
45360,2020-05-31,2020-04-04,57,7,AIDAcosma,AIDA Cruises,Canarias,Oceanview,B2B,All Inclusive + EXC,Italy,2732,1,98.13,1,1500,2122.68,123.24,4.3
45361,2020-06-05,2020-02-17,109,8,MSC World Europa,MSC Cruceros,Mediterranean,Interior,Direct,All Inclusive,Germany,2626,1,97.23,2,2138,4284.96,173.31,4.7
45362,2020-06-05,2020-02-21,105,8,MSC World Europa,MSC Cruceros,Mediterranean,Interior,B2B,All Inclusive,USA,2626,1,97.23,2,2138,4210.24,168.64,4.5
45363,2020-06-05,2020-01-31,126,8,MSC World Europa,MSC Cruceros,Mediterranean,Interior,Direct,Full Board,USA,2626,2,97.23,2,2138,5507.52,155.22,4.6
45364,2020-06-05,2020-02-13,113,8,MSC World Europa,MSC Cruceros,Mediterranean,Interior,B2B,All Inclusive,USA,2626,2,97.23,2,2138,5811.84,174.24,4.5
45365,2020-06-05,2020-03-18,79,8,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,Direct,Full Board,Italy,2626,1,97.23,1,2138,2906.72,174.34,4.4
45366,2020-06-05,2020-03-14,83,8,MSC World Europa,MSC Cruceros,Mediterranean,Interior,Direct,Full Board,USA,2626,1,97.23,1,2138,2847.28,166.91,4.8
45367,2020-06-05,2020-01-17,140,8,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,B2B,All Inclusive,Germany,2626,2,97.23,2,2138,5808.16,174.01,4.5
45368,2020-06-05,2020-01-13,144,8,MSC World Europa,MSC Cruceros,Mediterranean,Oceanview,Web,All Inclusive + EXC,USA,2626,2,97.23,4,2138,8771.52,179.61,4.5
45369,2020-06-05,2020-03-16,81,8,MSC World Europa,MSC Cruceros,Mediterranean,Interior,Direct,All Inclusive,Germany,2626,1,97.23,2,2138,4301.6,174.35,4.5
45370,2020-06-05,2020-02-12,114,8,MSC World Europa,MSC Cruceros,Mediterranean,Interior,B2B,Full Board,Italy,2626,1,97.23,1,2138,2877.6,170.7,4.3
45371,2020-06-05,2020-01-28,129,8,MSC World Europa,MSC Cruceros,Mediterranean,Interior,Web,Full Board,France,2626,1,97.23,2,2138,4158.88,165.43,4.6
45372,2020-06-05,2019-11-16,202,8,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,Web,All Inclusive,Germany,2626,1,97.23,1,2138,2916.08,175.51,4.6
45373,2020-06-05,2019-11-12,206,8,MSC World Europa,MSC Cruceros,Mediterranean,Suite,Direct,Full Board,Germany,2626,1,97.23,1,2138,3013.28,187.66,4.4
45374,2020-06-05,2020-01-17,140,8,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,Direct,All Inclusive + EXC,Spain,2626,1,97.23,2,2138,4366.72,178.42,4.5
45375,2020-06-05,2020-01-20,137,8,MSC World Europa,MSC Cruceros,Mediterranean,Balcony,Web,Full Board,USA,2626,1,97.23,1,2138,2961.76,181.22,4.7
45376,2020-06-05,2019-12-07,181,6,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,Direct,All Inclusive + EXC,Italy,2805,1,96.32,2,2350,3427.44,191.12,4.8
45377,2020-06-05,2020-01-27,130,6,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,Direct,Full Board + EXC,Germany,2805,1,96.32,2,2350,3615.0,206.75,4.7
45378,2020-06-05,2020-01-23,134,6,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,Direct,All Inclusive,Canada,2805,1,96.32,2,2350,3359.76,185.48,4.6
45379,2020-06-05,2020-01-13,144,6,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,Web,All Inclusive,USA,2805,1,96.32,2,2350,3576.72,203.56,4.7
45380,2020-06-05,2020-03-08,89,6,Icon of the Seas,Royal Caribbean,Caribbean,Interior,Web,All Inclusive,Germany,2805,1,96.32,1,2350,2324.28,198.38,4.5
45381,2020-06-05,2020-02-14,112,6,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,Direct,All Inclusive + EXC,USA,2805,1,96.32,3,2350,4983.48,213.86,5.0
45382,2020-06-05,2020-03-23,74,6,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,B2B,All Inclusive + EXC,USA,2805,1,96.32,1,2350,2322.84,198.14,4.8
45383,2020-06-05,2019-12-25,163,6,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,B2B,Full Board + EXC,UK,2805,2,96.32,2,2350,4864.56,216.38,4.9
45384,2020-06-05,2020-01-19,138,6,Icon of the Seas,Royal Caribbean,Caribbean,Interior,Web,All Inclusive + EXC,UK,2805,1,96.32,2,2350,3496.44,196.87,4.7
45385,2020-06-05,2020-01-19,138,6,Icon of the Seas,Royal Caribbean,Caribbean,Interior,B2B,All Inclusive,Germany,2805,1,96.32,2,2350,3610.56,206.38,4.7
45386,2020-06-05,2020-02-04,122,6,Icon of the Seas,Royal Caribbean,Caribbean,Suite,B2B,Full Board + EXC,USA,2805,1,96.32,2,2350,3724.2,215.85,4.7
45387,2020-06-05,2020-01-06,151,6,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,B2B,All Inclusive + EXC,USA,2805,1,96.32,1,2350,2425.86,215.31,4.7
45388,2020-06-05,2020-02-19,107,6,Icon of the Seas,Royal Caribbean,Caribbean,Oceanview,Web,Full Board,Spain,2805,1,96.32,1,2350,2374.2,206.7,4.9
45389,2020-06-05,2020-03-04,93,6,Icon of the Seas,Royal Caribbean,Caribbean,Suite,B2B,Full Board + EXC,USA,2805,1,96.32,2,2350,3669.0,211.25,4.7
45390,2020-06-05,2019-11-12,206,6,Icon of the Seas,Royal Caribbean,Caribbean,Balcony,Web,Full Board + EXC,USA,2805,1,96.32,2,2350,3702.36,214.03,4.6
45391,2020-06-05,2020-01-30,127,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,All Inclusive,UK,1643,1,100.0,1,1388,3238.38,170.82,4.8
45392,2020-06-05,2020-01-14,143,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Direct,All Inclusive,Germany,1643,1,100.0,1,1388,3043.71,149.19,4.7
45393,2020-06-05,2020-03-17,80,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,All Inclusive,France,1643,1,100.0,2,1388,4172.58,137.31,4.5
45394,2020-06-05,2020-04-21,45,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,USA,1643,1,100.0,1,1388,3000.78,144.42,4.5
45395,2020-06-05,2020-03-16,81,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Direct,Full Board + EXC,France,1643,1,100.0,2,1388,4725.0,168.0,4.5
45396,2020-06-05,2020-02-03,123,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,Web,All Inclusive + EXC,Italy,1643,1,100.0,1,1388,3096.09,155.01,4.3
45397,2020-06-05,2020-01-28,129,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,All Inclusive + EXC,Mexico,1643,1,100.0,2,1388,4051.62,130.59,4.6
45398,2020-06-05,2020-01-21,136,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,Full Board,Italy,1643,1,100.0,1,1388,3136.95,159.55,4.3
45399,2020-06-05,2020-02-25,101,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,Full Board + EXC,UK,1643,2,100.0,4,1388,8409.96,139.11,4.5
45400,2020-06-05,2020-03-25,72,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Web,Full Board,UK,1643,1,100.0,2,1388,4439.88,152.16,4.5
45401,2020-06-05,2019-12-23,165,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,Direct,Full Board,Germany,1643,1,100.0,1,1388,2965.41,140.49,4.3
45402,2020-06-05,2020-04-22,44,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Suite,Web,All Inclusive,UK,1643,2,100.0,4,1388,8472.96,140.86,4.4
45403,2020-06-05,2020-01-24,133,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Oceanview,B2B,All Inclusive,Canada,1643,1,100.0,1,1388,3098.97,155.33,4.5
45404,2020-06-05,2020-02-11,115,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Interior,B2B,Full Board,USA,1643,1,100.0,1,1388,2967.66,140.74,4.5
45405,2020-06-05,2020-01-18,139,9,Norwegian Prima,Norwegian Cruise Line,Fiordos,Balcony,B2B,All Inclusive,USA,1643,1,100.0,2,1388,4368.06,148.17,4.6
45406,2020-06-05,2020-01-30,127,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,B2B,Full Board + EXC,Germany,1250,2,100.0,2,1458,2440.02,217.67,5.0
45407,2020-06-05,2019-12-24,164,3,Disney Dream,Disney Cruise Line,Bahamas,Balcony,Web,All Inclusive,USA,1250,1,100.0,1,1458,1226.82,219.94,5.0
